name;ans_freq;report_id
MPR034 Manufacturing processes 2014/2015 LP1-LP1;36 (50,70%);4077
MPR034 Manufacturing processes 2015/2016 LP1-LP1;43 (76,79%);6089
MPR034 Manufacturing processes 2016/2017 LP1-LP1;40 (40,40%);8513
MPR034 Manufacturing processes 2017/2018 LP1-LP1;40 (54,79%);10955
MTT096 Production management 2015/2016 LP2-LP2;34 (45,95%);6968
MTT096 Production management 2016/2017 LP2-LP2;32 (42,11%);9345
MTT096 Production management 2017/2018 LP2-LP2;33 (50,00%);11372
MTT120 Additive manufacturing 2016/2017 LP3-LP3;26 (63,41%);10039
MTT120 Additive manufacturing 2017/2018 LP3-LP3;41 (46,07%);12059
PPU010 Computer aided industrial design (CAID) 2013/2014 LP2-LP2;7 (28,00%);2862
PPU010 Computer aided industrial design (CAID) 2014/2015 LP2-LP2;15 (44,12%);4829
PPU010 Computer aided industrial design (CAID) 2015/2016 LP2-LP2;10 (31,25%);6984
PPU010 Computer aided industrial design (CAID) 2016/2017 LP2-LP2;11 (28,95%);9523
PPU010 Computer aided industrial design (CAID) 2017/2018 LP2-LP2;12 (30,77%);11544
PPU080 Advanced computer aided design 2013/2014 LP1-LP1;39 (41,49%);2190
PPU080 Advanced computer aided design 2014/2015 LP1-LP1;37 (50,00%);3895
PPU080 Advanced computer aided design 2015/2016 LP1-LP1;46 (57,50%);6103
PPU080 Advanced computer aided design 2016/2017 LP1-LP1;39 (44,83%);8529
PPU080 Advanced computer aided design 2017/2018 LP1-LP1;52 (50,98%);11073
PPU085 Product planning - needs and opportunities 2014/2015 LP2-LP2;11 (24,44%);4687
PPU085 Product planning - needs and opportunities 2015/2016 LP2-LP2;17 (30,36%);7184
PPU085 Product planning - needs and opportunities 2016/2017 LP2-LP2;19 (38,00%);9377
PPU085 Product planning - needs and opportunities 2017/2018 LP2-LP2;33 (41,77%);11396
PPU085 Product planning and needs mapping 2013/2014 LP2-LP2;27 (50,00%);2522
PPU110 Product lifecycle management (PLM) 2013/2014 LP1-LP1;14 (43,75%);2176
PPU110 Product lifecycle management (PLM) 2014/2015 LP1-LP1;16 (41,03%);3883
PPU110 Product lifecycle management (PLM) 2015/2016 LP1-LP1;13 (40,63%);6477
PPU110 Product lifecycle management (PLM) 2016/2017 LP1-LP1;16 (76,19%);8485
PPU110 Product lifecycle management (PLM) 2017/2018 LP1-LP1;17 (54,84%);11041
PPU140 Design methodology preparatory course 2013/2014 LP2-LP2;6 (37,50%);2976
PPU140 Design methodology preparatory course 2015/2016 LP2-LP2;7 (46,67%);6808
PPU140 Design methodology preparatory course 2016/2017 LP2-LP2;5 (35,71%);9473
PPU140 Design methodology preparatory course 2017/2018 LP2-LP2;11 (57,89%);11504
PPU190 Engineering design and optimization 2013/2014 LP1-LP1;10 (27,03%);2382
PPU190 Engineering design and optimization 2014/2015 LP1-LP1;26 (68,42%);4135
PPU190 Engineering design and optimization 2015/2016 LP1-LP1;19 (70,37%);6339
PPU190 Engineering design and optimization 2016/2017 LP1-LP1;31 (70,45%);8843
PPU191 Engineering design and optimization 2017/2018 LP1-LP1;16 (43,24%);11099
PPU230 Production and product service systems 2015/2016 LP3-LP3;14 (40,00%);7762
PPU230 Production and product service systems 2016/2017 LP3-LP3;16 (36,36%);9945
PPU231 Production and product service systems 2017/2018 LP3-LP3;21 (34,43%);12309
SSY261 Applied mechatronics design 2013/2014 LP3-LP3;27 (55,10%);1511
SSY261 Applied mechatronics design 2014/2015 LP3-LP3;12 (35,29%);5309
SSY261 Applied mechatronics design 2015/2016 LP3-LP3;32 (62,75%);7694
SSY261 Applied mechatronics design 2016/2017 LP3-LP3;30 (57,69%);9753
SSY261 Applied mechatronics design 2017/2018 LP2-LP2;7 (38,89%);11236
TEK020 Platform development and modularization management 2013/2014 LP2-LP2;4 (28,57%);2932
TEK020 Platform development and modularization management 2014/2015 LP2-LP2;20 (44,44%);4597
TEK020 Platform development and modularization management 2015/2016 LP2-LP2;9 (33,33%);6776
TEK020 Platform development and modularization management 2016/2017 LP2-LP2;12 (42,86%);9207
TEK020 Platform development and modularization management 2017/2018 LP2-LP2;6 (19,35%);11272
TEK195 Manufacturing strategy 2013/2014 LP2-LP2;13 (32,50%);3074
TEK195 Manufacturing strategy 2015/2016 LP4-LP4;16 (44,44%);7834
TEK195 Manufacturing strategy 2016/2017 LP4-LP4;15 (44,12%);10115
TEK195 Manufacturing strategy 2017/2018 LP4-LP4;30 (57,69%);12397
TEK261 Business marketing and purchasing 2013/2014 LP2-LP2;31 (32,98%);3034
TEK261 Business marketing and purchasing 2014/2015 LP2-LP2;36 (31,03%);4379
TEK261 Business marketing and purchasing 2015/2016 LP2-LP2;33 (26,83%);6948
TEK261 Business marketing and purchasing 2016/2017 LP2-LP2;28 (27,72%);9335
TEK261 Business marketing and purchasing 2017/2018 LP2-LP2;23 (28,05%);11362
TEK475 Praktiskt ledar- och entreprenörskap 2016/2017 LP1-LP2;12 (54,55%);9039
TEK475 Praktiskt ledar- och entreprenörskap 2017/2018 LP1-LP2;16 (35,56%);11688
TEK475 Praktiskt ledarskap inom innovation 2013/2014 LP1-LP1;8 (19,51%);2402
TEK475 Praktiskt ledarskap inom innovation 2014/2015 LP1-LP2;11 (32,35%);4793
TEK475 Praktiskt ledarskap inom innovation 2015/2016 LP1-LP2;9 (33,33%);7114
TME125 Finite element simulation in design 2013/2014 LP2-LP2;14 (42,42%);2870
TME125 Finite element simulation in design 2014/2015 LP2-LP2;18 (35,29%);4839
TME125 Finite element simulation in design 2015/2016 LP2-LP2;26 (43,33%);6992
TME125 Finite element simulation in design 2016/2017 LP2-LP2;18 (40,00%);8963
TME125 Finite element simulation in design 2017/2018 LP2-LP2;19 (45,24%);11626
TME170 Powertrain mechanics 2013/2014 LP2-LP2;13 (34,21%);2924
TME170 Powertrain mechanics 2014/2015 LP2-LP2;11 (26,83%);4589
TME170 Powertrain mechanics 2015/2016 LP2-LP2;16 (43,24%);6762
TME170 Powertrain mechanics 2016/2017 LP2-LP2;12 (29,27%);9197
TME170 Powertrain mechanics 2017/2018 LP2-LP2;11 (29,73%);11266
TME240 Composite mechanics 2013/2014 LP3-LP3;39 (59,09%);1567
TME240 Composite mechanics 2014/2015 LP3-LP3;34 (52,31%);5051
TME240 Composite mechanics 2015/2016 LP3-LP3;38 (49,35%);7504
TME240 Composite mechanics 2016/2017 LP3-LP3;25 (42,37%);9859
TME240 Composite mechanics 2017/2018 LP3-LP3;31 (44,93%);11961
TME265 Preparatory course in Matlab 2014/2015 LP1-LP1;11 (25,58%);4131
TME265 Preparatory course in Matlab 2015/2016 LP1-LP1;30 (40,00%);6335
TME265 Preparatory course in Matlab 2016/2017 LP1-LP1;28 (51,85%);8729
TME265 Preparatory course in Matlab 2017/2018 LP1-LP1;9 (24,32%);10967
TME265 Prepatory course in Matlab 2013/2014 LP1-LP1;12 (46,15%);2384
VTM081 Life cycle assessment 2013/2014 LP4-LP4;30 (52,63%);3280
VTM081 Life cycle assessment 2014/2015 LP4-LP4;22 (34,92%);5594
VTM081 Life cycle assessment 2015/2016 LP4-LP4;32 (50,79%);8032
VTM081 Life cycle assessment 2016/2017 LP4-LP4;16 (33,33%);10395
VTM081 Life cycle assessment 2017/2018 LP4-LP4;27 (43,55%);12519
ENM015 Technical change and the environment 2018/2019 LP2-LP2;37 (46,84%);13497
ENM015 Technical change and the environment 2019/2020 LP2-LP2;37 (34,58%);16023
ENM015 Technical change and the environment 2020/2021 LP2-LP2;47 (37,90%);18137
ENM015 Technical change and the environment 2021/2022 LP2-LP2;44 (32,59%);20825
FFR160 Sustainable development 2018/2019 LP1-LP1;27 (48,21%);13292
FFR160 Sustainable development 2019/2020 LP1-LP1;35 (40,70%);15592
FFR160 Sustainable development 2020/2021 LP1-LP1;52 (51,49%);17469
FFR160 Sustainable development 2021/2022 LP1-LP1;38 (35,19%);20042
FFR160 Sustainable development 2022/2023 LP1-LP1;28 (34,57%);22312
IAR061 Product development management 2018/2019 LP1-LP1;27 (42,86%);13360
IAR061 Product development management 2019/2020 LP1-LP1;31 (57,41%);15650
IAR061 Product development management 2020/2021 LP1-LP1;25 (46,30%);17799
IAR061 Product development management 2021/2022 LP1-LP1;29 (42,03%);20016
IAR061 Product development management 2022/2023 LP1-LP1;27 (36,49%);22296
IBB136 Project management 2018/2019 LP4-LP4;23 (24,47%);14837
IBB136 Project management 2019/2020 LP4-LP4;26 (24,30%);16922
IBB137 Project management 2020/2021 LP4-LP4;25 (37,88%);19708
IBB137 Project management 2021/2022 LP4-LP4;23 (25,56%);21837
IEK312 Quality management 2018/2019 LP1-LP1;22 (33,85%);13212
IEK312 Quality management 2018/2019 LP3-LP3;21 (38,18%);14365
IEK313 Quality management 2019/2020 LP1-LP1;28 (32,94%);15736
IEK313 Quality management 2019/2020 LP3-LP3;22 (42,31%);16882
IEK313 Quality management 2020/2021 LP1-LP1;15 (30,00%);17517
IEK313 Quality management 2020/2021 LP3-LP3;19 (29,69%);18759
IEK313 Quality management 2021/2022 LP1-LP1;18 (25,35%);20102
IEK313 Quality management 2021/2022 LP3-LP3;23 (33,82%);21353
IEK313 Quality management 2022/2023 LP1-LP1;12 (22,64%);22448
IMS065 Data science in product realization 2020/2021 LP2-LP2;16 (42,11%);18703
IMS065 Data science in product realization 2021/2022 LP2-LP2;19 (40,43%);20539
MMA092 Rigid body dynamics 2018/2019 LP2-LP2;7 (30,43%);13595
MMA092 Rigid body dynamics 2019/2020 LP2-LP2;7 (31,82%);15845
MMA092 Rigid body dynamics 2020/2021 LP2-LP2;27 (42,86%);18285
MMA092 Rigid body dynamics 2021/2022 LP2-LP2;12 (37,50%);20409
MMK221 Materials selection and design 2018/2019 LP2-LP2;24 (37,50%);13645
MMK221 Materials selection and design 2019/2020 LP2-LP2;11 (39,29%);15901
MMK221 Materials selection and design 2020/2021 LP2-LP2;10 (23,26%);18131
MMK221 Materials selection and design 2021/2022 LP2-LP2;13 (44,83%);20821
MMK232 Metals engineering 2018/2019 LP1-LP1;11 (37,93%);13220
MMK232 Metals engineering 2019/2020 LP1-LP1;16 (57,14%);15274
MMK232 Metals engineering 2020/2021 LP1-LP1;9 (39,13%);17557
MMK232 Metals engineering 2021/2022 LP1-LP1;23 (60,53%);20160
MMK232 Metals engineering 2022/2023 LP1-LP1;9 (37,50%);22636
MMS050 Finite element simulations in design 2019/2020 LP2-LP2;18 (50,00%);16429
MMS050 Finite element simulations in design 2020/2021 LP2-LP2;24 (70,59%);18099
MMS050 Finite element simulations in design 2021/2022 LP2-LP2;38 (36,89%);20771
MPP091 Human factors and ergonomics for engineers 2018/2019 LP2-LP2;10 (41,67%);13549
MPP126 Product development project 2018/2019 LP3-LP4;24 (37,50%);14793
MPP126 Product development project 2019/2020 LP3-LP4;10 (19,61%);17005
MPP126 Product development project 2020/2021 LP3-LP4;16 (28,57%);19656
MPP126 Product development project 2021/2022 LP3-LP4;17 (26,98%);22005
MPR034 Manufacturing processes 2018/2019 LP1-LP1;33 (39,76%);13132
MPR034 Manufacturing processes 2019/2020 LP1-LP1;21 (36,21%);15338
MPR034 Manufacturing processes 2020/2021 LP1-LP1;26 (38,81%);17647
MPR034 Manufacturing processes 2021/2022 LP1-LP1;27 (35,53%);19810
MPR034 Manufacturing processes 2022/2023 LP1-LP1;25 (33,78%);22614
MTT096 Production management 2018/2019 LP2-LP2;16 (25,81%);13603
MTT096 Production management 2019/2020 LP2-LP2;27 (47,37%);15853
MTT096 Production management 2020/2021 LP2-LP2;20 (33,90%);18159
MTT096 Production management 2021/2022 LP2-LP2;19 (32,76%);20861
MTT120 Additive manufacturing 2018/2019 LP3-LP3;29 (39,19%);14287
MTT120 Additive manufacturing 2019/2020 LP3-LP3;33 (42,31%);16516
MTT120 Additive manufacturing 2020/2021 LP3-LP3;25 (32,47%);18823
MTT120 Additive manufacturing 2021/2022 LP3-LP3;28 (39,44%);21471
PPU010 Computer aided industrial design (CAID) 2018/2019 LP2-LP2;18 (36,00%);14039
PPU010 Computer aided industrial design (CAID) 2019/2020 LP2-LP2;11 (28,95%);16083
PPU010 Computer aided industrial design (CAID) 2020/2021 LP2-LP2;10 (40,00%);18629
PPU010 Computer aided industrial design (CAID) 2021/2022 LP2-LP2;13 (41,94%);20797
PPU080 Advanced computer aided design 2018/2019 LP1-LP1;37 (44,58%);13234
PPU080 Advanced computer aided design 2019/2020 LP1-LP1;31 (40,26%);15282
PPU080 Advanced computer aided design 2020/2021 LP1-LP1;28 (39,44%);17561
PPU080 Advanced computer aided design 2021/2022 LP1-LP1;38 (40,43%);20164
PPU080 Advanced computer aided design 2022/2023 LP1-LP1;32 (37,21%);22666
PPU085 Product planning - needs and opportunities 2018/2019 LP2-LP2;26 (41,27%);13611
PPU085 Product planning - needs and opportunities 2019/2020 LP2-LP2;20 (40,00%);15871
PPU085 Product planning - needs and opportunities 2020/2021 LP2-LP2;24 (47,06%);18167
PPU085 Product planning - needs and opportunities 2021/2022 LP2-LP2;27 (38,03%);20869
PPU110 Product lifecycle management (PLM) 2018/2019 LP1-LP1;36 (58,06%);13198
PPU110 Product lifecycle management (PLM) 2019/2020 LP1-LP1;19 (39,58%);15266
PPU111 Product lifecycle management (PLM) 2020/2021 LP1-LP1;24 (48,00%);17987
PPU111 Product lifecycle management (PLM) 2021/2022 LP1-LP1;11 (29,73%);19932
PPU111 Product lifecycle management (PLM) 2022/2023 LP1-LP1;12 (25,00%);22426
PPU140 Design methodology preparatory course 2018/2019 LP2-LP2;8 (66,67%);13701
PPU140 Design methodology preparatory course 2019/2020 LP2-LP2;7 (87,50%);15945
PPU140 Design methodology preparatory course 2020/2021 LP2-LP2;9 (69,23%);18199
PPU140 Design methodology preparatory course 2021/2022 LP2-LP2;11 (78,57%);20915
PPU191 Engineering design and optimization 2018/2019 LP1-LP1;20 (44,44%);13338
PPU191 Engineering design and optimization 2019/2020 LP1-LP1;14 (38,89%);15464
PPU191 Engineering design and optimization 2020/2021 LP1-LP1;15 (51,72%);17923
PPU191 Engineering design and optimization 2021/2022 LP1-LP1;8 (44,44%);20116
PPU191 Engineering design and optimization 2022/2023 LP1-LP1;16 (35,56%);22592
PPU231 Production and product service systems 2018/2019 LP3-LP3;14 (26,42%);14511
PPU231 Production and product service systems 2019/2020 LP3-LP3;10 (27,03%);16682
PPU231 Production and product service systems 2020/2021 LP3-LP3;14 (29,79%);19081
PPU231 Production and product service systems 2021/2022 LP3-LP3;11 (17,19%);21329
SEE025 Leadership for sustainability transitions 2018/2019 LP1-LP1;23 (52,27%);13418
SEE040 Leadership for sustainability transitions 2019/2020 LP1-LP1;18 (45,00%);15740
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
SSY261 Applied mechatronics design 2018/2019 LP2-LP2;9 (32,14%);13499
SSY261 Applied mechatronics design 2019/2020 LP4-LP4;5 (13,51%);
SSY261 Applied mechatronics design 2020/2021 LP4-LP4;14 (35,00%);19414
SSY261 Applied mechatronics design 2021/2022 LP4-LP4;5 (21,74%);21769
TEK020 Platform development and modularization management 2018/2019 LP2-LP2;9 (26,47%);13527
TEK020 Platform development and modularization management 2019/2020 LP2-LP2;11 (42,31%);16033
TEK020 Platform development and modularization management 2020/2021 LP2-LP2;11 (34,38%);18057
TEK020 Platform development and modularization management 2021/2022 LP2-LP2;6 (19,35%);20715
TEK195 Manufacturing strategy 2018/2019 LP4-LP4;23 (43,40%);14684
TEK195 Manufacturing strategy 2019/2020 LP4-LP4;8 (21,05%);17105
TEK195 Manufacturing strategy 2020/2021 LP4-LP4;12 (31,58%);19574
TEK195 Manufacturing strategy 2021/2022 LP4-LP4;3 (8,57%);21941
TEK261 Business marketing and purchasing 2018/2019 LP2-LP2;19 (26,76%);13929
TEK261 Business marketing and purchasing 2019/2020 LP2-LP2;13 (22,41%);16017
TEK261 Business marketing and purchasing 2020/2021 LP2-LP2;12 (19,67%);18611
TEK261 Business marketing and purchasing 2021/2022 LP2-LP2;6 (19,35%);20791
TEK475 Praktiskt ledar- och entreprenörskap 2018/2019 LP2-LP2;11 (20,37%);13813
TEK700 Practical leadership and entrepreneurship 2020/2021 LP2-LP2;18 (31,03%);18267
TEK700 Practical leadership and entrepreneurship 2021/2022 LP2-LP2;14 (34,15%);20363
TEK700 Praktiskt ledar- och entreprenörskap 2019/2020 LP2-LP2;18 (38,30%);15780
TME125 Finite element simulation in design 2018/2019 LP2-LP2;31 (58,49%);13482
TME170 Powertrain mechanics 2018/2019 LP2-LP2;13 (43,33%);13521
TME170 Powertrain mechanics 2019/2020 LP2-LP2;12 (44,44%);16027
TME170 Powertrain mechanics 2020/2021 LP2-LP2;8 (36,36%);18613
TME170 Powertrain mechanics 2021/2022 LP2-LP2;9 (28,13%);20837
TME240 Composite mechanics 2018/2019 LP3-LP3;16 (32,65%);14217
TME240 Composite mechanics 2019/2020 LP3-LP3;17 (44,74%);16724
TME240 Composite mechanics 2020/2021 LP3-LP3;25 (54,35%);18907
TME240 Composite mechanics 2021/2022 LP3-LP3;11 (31,43%);21179
TME265 Preparatory course in Matlab 2018/2019 LP1-LP1;14 (38,89%);13290
TME265 Preparatory course in Matlab 2019/2020 LP1-LP1;12 (36,36%);15590
TME265 Preparatory course in Matlab 2020/2021 LP1-LP1;4 (26,67%);17767
VTM081 Life cycle assessment 2018/2019 LP4-LP4;19 (31,15%);15025
VTM081 Life cycle assessment 2019/2020 LP4-LP4;25 (40,32%);17113
VTM081 Life cycle assessment 2020/2021 LP4-LP4;17 (19,10%);19364
VTM081 Life cycle assessment 2021/2022 LP4-LP4;29 (32,22%);21689
