name;ans_freq;report_id
MHA042 Material mechanics 2013/2014 LP4-LP4;14 (50,00%);3406
MHA042 Material mechanics 2014/2015 LP4-LP4;12 (37,50%);5686
MHA042 Material mechanics 2015/2016 LP4-LP4;19 (44,19%);8258
MHA043 Material mechanics 2016/2017 LP4-LP4;11 (34,38%);10611
MHA043 Material mechanics 2017/2018 LP4-LP4;19 (31,67%);12587
MMK082 Materials characterisation and failure analysis 2013/2014 LP2-LP2;21 (60,00%);2576
MMK082 Materials characterisation and failure analysis 2014/2015 LP2-LP2;18 (52,94%);4731
MMK082 Materials characterisation and failure analysis 2015/2016 LP2-LP2;15 (38,46%);6628
MMK082 Materials characterisation and failure analysis 2016/2017 LP2-LP2;13 (35,14%);9057
MMK082 Materials characterisation and failure analysis 2017/2018 LP2-LP2;27 (46,55%);11706
MMK162 Phase transformations 2013/2014 LP1-LP1;6 (60,00%);1954
MMK162 Phase transformations 2014/2015 LP1-LP1;7 (70,00%);3735
MMK162 Phase transformations 2015/2016 LP1-LP1;8 (66,67%);6253
MMK162 Phase transformations 2016/2017 LP1-LP1;5 (31,25%);8665
MMK162 Phase transformations 2017/2018 LP1-LP1;7 (77,78%);10721
MMK221 Materials selection and design 2013/2014 LP2-LP2;28 (38,89%);2646
MMK221 Materials selection and design 2014/2015 LP2-LP2;15 (34,09%);4355
MMK221 Materials selection and design 2015/2016 LP2-LP2;11 (23,91%);6924
MMK221 Materials selection and design 2016/2017 LP2-LP2;13 (25,49%);9319
MMK221 Materials selection and design 2017/2018 LP2-LP2;11 (31,43%);11440
MMK232 Metals engineering 2013/2014 LP1-LP1;17 (50,00%);2026
MMK232 Metals engineering 2014/2015 LP1-LP1;18 (75,00%);4079
MMK232 Metals engineering 2015/2016 LP1-LP1;25 (69,44%);6091
MMK232 Metals engineering 2016/2017 LP1-LP1;13 (43,33%);8515
MMK232 Metals engineering 2017/2018 LP1-LP1;30 (65,22%);11059
MPM052 Composite and nanocomposite materials 2013/2014 LP4-LP4;15 (48,39%);3536
MPM052 Composite and nanocomposite materials 2014/2015 LP4-LP4;9 (42,86%);5966
MPM052 Composite and nanocomposite materials 2015/2016 LP4-LP4;17 (41,46%);8170
MPM052 Composite and nanocomposite materials 2016/2017 LP4-LP4;6 (26,09%);10191
MPM091 Environmentally adapted product development 2013/2014 LP3-LP3;6 (37,50%);1497
MPM091 Environmentally adapted product development 2015/2016 LP1-LP1;5 (62,50%);6085
MPR034 Manufacturing processes 2013/2014 LP1-LP1;41 (44,57%);2024
MPR034 Manufacturing processes 2014/2015 LP1-LP1;36 (50,70%);4077
MPR034 Manufacturing processes 2015/2016 LP1-LP1;43 (76,79%);6089
MPR034 Manufacturing processes 2016/2017 LP1-LP1;40 (40,40%);8513
MPR034 Manufacturing processes 2017/2018 LP1-LP1;40 (54,79%);10955
MTT046 Metal processing: Casting, forming & joining 2013/2014 LP4-LP4;8 (47,06%);3198
MTT046 Metal processing: casting, forming & joining 2014/2015 LP4-LP4;14 (56,00%);5576
MTT046 Metal processing: casting, forming & joining 2015/2016 LP4-LP4;13 (40,63%);8006
MTT047 Metal forming and joining 2016/2017 LP4-LP4;10 (43,48%);10599
MTT047 Metal forming and joining 2017/2018 LP4-LP4;15 (42,86%);12731
MTT065 In-service inspection technologies 2015/2016 LP4-LP4;4 (66,67%);7968
MTT065 In-service inspection technologies 2016/2017 LP4-LP4;5 (55,56%);10355
MTT065 In-service inspection technologies 2017/2018 LP4-LP4;4 (33,33%);12489
MTT081 Tailored materials and commercialisation aspects 2013/2014 LP2-LP2;14 (46,67%);2790
MTT081 Tailored materials and commercialisation aspects 2014/2015 LP2-LP2;13 (40,63%);4479
MTT081 Tailored materials and commercialisation aspects 2015/2016 LP2-LP2;20 (66,67%);6672
MTT081 Tailored materials and commercialisation aspects 2016/2017 LP2-LP2;20 (48,78%);9087
MTT081 Tailored materials and commercialisation aspects 2017/2018 LP2-LP2;17 (44,74%);11730
MTT090 Polymer processing and properties 2013/2014 LP1-LP1;19 (54,29%);2028
MTT090 Polymer processing and properties 2014/2015 LP1-LP1;22 (75,86%);4081
MTT090 Polymer processing and properties 2015/2016 LP1-LP1;23 (62,16%);6093
MTT090 Polymer processing and properties 2016/2017 LP1-LP1;16 (50,00%);8517
MTT090 Polymer processing and properties 2017/2018 LP1-LP1;32 (58,18%);11061
MTT100 Mechanical performance of engineering materials 2013/2014 LP2-LP2;11 (45,83%);2632
MTT100 Mechanical performance of engineering materials 2014/2015 LP2-LP2;21 (84,00%);4339
MTT100 Mechanical performance of engineering materials 2015/2016 LP2-LP2;11 (36,67%);6912
MTT100 Mechanical performance of engineering materials 2016/2017 LP2-LP2;11 (42,31%);9307
MTT100 Mechanical performance of engineering materials 2017/2018 LP2-LP2;22 (45,83%);11346
MTT106 Metal cutting 2016/2017 LP2-LP2;5 (45,45%);9251
MTT107 Metal cutting 2017/2018 LP2-LP2;5 (38,46%);11774
MTT120 Additive manufacturing 2016/2017 LP3-LP3;26 (63,41%);10039
MTT120 Additive manufacturing 2017/2018 LP3-LP3;41 (46,07%);12059
PPU215 Research methodology in production projects 2016/2017 LP4-LP4;23 (37,70%);10313
PPU215 Research methodology in production projects 2017/2018 LP4-LP4;27 (40,91%);12599
TEK475 Praktiskt ledar- och entreprenörskap 2016/2017 LP1-LP2;12 (54,55%);9039
TEK475 Praktiskt ledar- och entreprenörskap 2017/2018 LP1-LP2;16 (35,56%);11688
TEK475 Praktiskt ledarskap inom innovation 2013/2014 LP1-LP1;8 (19,51%);2402
TEK475 Praktiskt ledarskap inom innovation 2014/2015 LP1-LP2;11 (32,35%);4793
TEK475 Praktiskt ledarskap inom innovation 2015/2016 LP1-LP2;9 (33,33%);7114
TIF030 Modern imaging, spectroscopy and diffraction techniques 2013/2014 LP1-LP1;28 (62,22%);1964
TIF030 Modern imaging, spectroscopy and diffraction techniques 2014/2015 LP1-LP1;28 (71,79%);3743
TIF030 Modern imaging, spectroscopy and diffraction techniques 2015/2016 LP1-LP1;24 (72,73%);6257
TIF030 Modern imaging, spectroscopy and diffraction techniques 2016/2017 LP1-LP1;19 (59,38%);8669
TIF030 Modern imaging, spectroscopy and diffraction techniques 2017/2018 LP1-LP1;23 (56,10%);10725
TIF050 Materials in medicine 2013/2014 LP2-LP2;18 (51,43%);2508
TIF050 Materials in medicine 2014/2015 LP2-LP2;23 (69,70%);4289
TIF050 Materials in medicine 2015/2016 LP2-LP2;23 (52,27%);6864
TIF050 Materials in medicine 2016/2017 LP2-LP2;21 (53,85%);9271
TIF050 Materials in medicine 2017/2018 LP2-LP2;18 (45,00%);11324
TIF110 Advanced analysis methods 2013/2014 LP3-LP3;7 (53,85%);1447
TIF110 Advanced analysis methods 2014/2015 LP3-LP3;8 (61,54%);4995
TIF110 Advanced analysis methods 2015/2016 LP3-LP3;7 (58,33%);7464
TIF110 Advanced analysis methods 2016/2017 LP3-LP3;10 (71,43%);9833
TIF110 Advanced analysis methods 2017/2018 LP3-LP3;8 (57,14%);11941
TIF115 Functional materials 2013/2014 LP4-LP4;7 (53,85%);3484
TIF116 Physics of electromagnetic materials 2014/2015 LP4-LP4;6 (42,86%);5507
TME260 Fatigue and fracture 2013/2014 LP1-LP1;23 (46,94%);2262
TME260 Fatigue and fracture 2014/2015 LP1-LP1;39 (54,17%);3945
TME260 Fatigue and fracture 2015/2016 LP1-LP1;38 (53,52%);6153
TME260 Fatigue and fracture 2016/2017 LP1-LP1;38 (50,67%);8589
TME260 Fatigue and fracture 2017/2018 LP1-LP1;28 (52,83%);10671
TME265 Preparatory course in Matlab 2014/2015 LP1-LP1;11 (25,58%);4131
TME265 Preparatory course in Matlab 2015/2016 LP1-LP1;30 (40,00%);6335
TME265 Preparatory course in Matlab 2016/2017 LP1-LP1;28 (51,85%);8729
TME265 Preparatory course in Matlab 2017/2018 LP1-LP1;9 (24,32%);10967
TME265 Prepatory course in Matlab 2013/2014 LP1-LP1;12 (46,15%);2384
FKA196 Fundamentals of micro- and nanotechnology 2018/2019 LP1-LP1;17 (48,57%);13380
FKA196 Fundamentals of micro- and nanotechnology 2019/2020 LP1-LP1;12 (50,00%);15666
FKA196 Fundamentals of micro- and nanotechnology 2020/2021 LP1-LP1;16 (44,44%);17811
FKA196 Fundamentals of micro- and nanotechnology 2021/2022 LP1-LP1;18 (56,25%);20026
FKA196 Fundamentals of micro- and nanotechnology 2022/2023 LP1-LP1;16 (39,02%);22302
FMI040 Semiconductor materials physics 2018/2019 LP4-LP4;12 (66,67%);14783
FMI040 Semiconductor materials physics 2019/2020 LP4-LP4;6 (27,27%);16997
FMI040 Semiconductor materials physics 2020/2021 LP4-LP4;12 (42,86%);19528
FMI040 Semiconductor materials physics 2021/2022 LP4-LP4;8 (34,78%);21697
IEK312 Quality management 2018/2019 LP3-LP3;21 (38,18%);14365
IEK313 Quality management 2019/2020 LP3-LP3;22 (42,31%);16882
IEK313 Quality management 2020/2021 LP3-LP3;19 (29,69%);18759
IEK313 Quality management 2021/2022 LP3-LP3;23 (33,82%);21353
IMS055 Non-Destructive Testing (NDT) in quality assessment and process control 2019/2020 LP2-LP2;3 (60,00%);16387
KBT095 Corrosion 2018/2019 LP3-LP3;7 (38,89%);14415
KBT095 Corrosion 2019/2020 LP3-LP3;13 (46,43%);16478
KBT095 Corrosion 2020/2021 LP3-LP3;14 (58,33%);18799
KBT095 Corrosion 2021/2022 LP3-LP3;13 (36,11%);21431
KKE013 Ceramics engineering 2018/2019 LP3-LP3;8 (57,14%);14327
KKE013 Ceramics engineering 2019/2020 LP3-LP3;5 (45,45%);16760
KKE013 Ceramics engineering 2020/2021 LP4-LP4;4 (26,67%);19430
KPO045 Biological materials 2018/2019 LP3-LP3;15 (55,56%);14177
KPO045 Biological materials 2019/2020 LP2-LP2;12 (75,00%);16069
KPO045 Biological materials 2020/2021 LP2-LP2;8 (47,06%);18623
KPO045 Biological materials 2021/2022 LP2-LP2;15 (53,57%);20793
MCC080 Liquid crystals, physics and applications 2018/2019 LP4-LP4;3 (42,86%);14955
MCC080 Liquid crystals, physics and applications 2020/2021 LP4-LP4;7 (63,64%);19238
MHA043 Material mechanics 2018/2019 LP4-LP4;8 (24,24%);14722
MHA043 Material mechanics 2019/2020 LP4-LP4;6 (28,57%);17053
MHA043 Material mechanics 2020/2021 LP4-LP4;22 (55,00%);19229
MHA043 Material mechanics 2021/2022 LP4-LP4;9 (37,50%);22061
MMK082 Materials characterisation and failure analysis 2018/2019 LP2-LP2;6 (20,69%);13829
MMK082 Materials characterisation and failure analysis 2019/2020 LP2-LP2;12 (32,43%);15833
MMK082 Materials characterisation and failure analysis 2020/2021 LP2-LP2;12 (37,50%);18129
MMK082 Materials characterisation and failure analysis 2021/2022 LP2-LP2;9 (23,68%);20819
MMK162 Phase transformations 2018/2019 LP1-LP1;14 (70,00%);12990
MMK162 Phase transformations 2019/2020 LP1-LP1;5 (71,43%);15246
MMK162 Phase transformations 2020/2021 LP1-LP1;6 (46,15%);17927
MMK162 Phase transformations 2021/2022 LP1-LP1;7 (100,00%);20120
MMK162 Phase transformations 2022/2023 LP1-LP1;13 (50,00%);22346
MMK221 Materials selection and design 2018/2019 LP2-LP2;24 (37,50%);13645
MMK221 Materials selection and design 2019/2020 LP2-LP2;11 (39,29%);15901
MMK221 Materials selection and design 2020/2021 LP2-LP2;10 (23,26%);18131
MMK221 Materials selection and design 2021/2022 LP2-LP2;13 (44,83%);20821
MMK232 Metals engineering 2018/2019 LP1-LP1;11 (37,93%);13220
MMK232 Metals engineering 2019/2020 LP1-LP1;16 (57,14%);15274
MMK232 Metals engineering 2020/2021 LP1-LP1;9 (39,13%);17557
MMK232 Metals engineering 2021/2022 LP1-LP1;23 (60,53%);20160
MMK232 Metals engineering 2022/2023 LP1-LP1;9 (37,50%);22636
MPM052 Composite and nanocomposite materials 2018/2019 LP1-LP1;19 (63,33%);13176
MPM052 Composite and nanocomposite materials 2019/2020 LP1-LP1;4 (25,00%);15478
MPM052 Composite and nanocomposite materials 2020/2021 LP1-LP1;5 (41,67%);17603
MPM052 Composite and nanocomposite materials 2021/2022 LP1-LP1;9 (47,37%);20214
MPM052 Composite and nanocomposite materials 2022/2023 LP1-LP1;10 (35,71%);22270
MPR034 Manufacturing processes 2018/2019 LP1-LP1;33 (39,76%);13132
MPR034 Manufacturing processes 2019/2020 LP1-LP1;21 (36,21%);15338
MPR034 Manufacturing processes 2020/2021 LP1-LP1;26 (38,81%);17647
MPR034 Manufacturing processes 2021/2022 LP1-LP1;27 (35,53%);19810
MPR034 Manufacturing processes 2022/2023 LP1-LP1;25 (33,78%);22614
MTT047 Metal forming and joining 2018/2019 LP4-LP4;5 (35,71%);14899
MTT047 Metal forming and joining 2019/2020 LP4-LP4;11 (47,83%);17087
MTT047 Metal forming and joining 2020/2021 LP4-LP4;7 (38,89%);19568
MTT047 Metal forming and joining 2021/2022 LP4-LP4;7 (31,82%);21775
MTT081 Tailored materials and commercialisation aspects 2018/2019 LP2-LP2;25 (46,30%);13853
MTT081 Tailored materials and commercialisation aspects 2019/2020 LP2-LP2;13 (46,43%);15857
MTT081 Tailored materials and commercialisation aspects 2020/2021 LP2-LP2;10 (41,67%);18553
MTT081 Tailored materials and commercialisation aspects 2021/2022 LP2-LP2;10 (35,71%);20383
MTT090 Polymer processing and properties 2018/2019 LP1-LP1;15 (50,00%);13222
MTT090 Polymer processing and properties 2019/2020 LP1-LP1;19 (63,33%);15276
MTT090 Polymer processing and properties 2020/2021 LP1-LP1;13 (54,17%);17865
MTT090 Polymer processing and properties 2021/2022 LP1-LP1;23 (51,11%);19834
MTT090 Polymer processing and properties 2022/2023 LP1-LP1;11 (39,29%);22660
MTT100 Mechanical performance of engineering materials 2018/2019 LP2-LP2;6 (26,09%);13961
MTT100 Mechanical performance of engineering materials 2019/2020 LP2-LP2;14 (51,85%);16273
MTT100 Mechanical performance of engineering materials 2020/2021 LP2-LP2;7 (36,84%);18443
MTT100 Mechanical performance of engineering materials 2021/2022 LP2-LP2;13 (33,33%);20623
MTT107 Metal cutting 2018/2019 LP2-LP2;6 (54,55%);13981
MTT107 Metal cutting 2019/2020 LP2-LP2;5 (62,50%);16297
MTT107 Metal cutting 2020/2021 LP2-LP2;6 (46,15%);18237
MTT120 Additive manufacturing 2018/2019 LP3-LP3;29 (39,19%);14287
MTT120 Additive manufacturing 2019/2020 LP3-LP3;33 (42,31%);16516
MTT120 Additive manufacturing 2020/2021 LP3-LP3;25 (32,47%);18823
MTT120 Additive manufacturing 2021/2022 LP3-LP3;28 (39,44%);21471
PPU215 Research methodology in production projects 2018/2019 LP4-LP4;25 (36,76%);14819
PPU215 Research methodology in production projects 2019/2020 LP4-LP4;24 (35,82%);17233
PPU215 Research methodology in production projects 2020/2021 LP3-LP3;17 (27,87%);18869
PPU215 Research skills for engineering projects 2021/2022 LP3-LP3;26 (33,77%);21109
SEE025 Leadership for sustainability transitions 2018/2019 LP1-LP1;23 (52,27%);13418
SEE040 Leadership for sustainability transitions 2019/2020 LP1-LP1;18 (45,00%);15740
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
TEK475 Praktiskt ledar- och entreprenörskap 2018/2019 LP2-LP2;11 (20,37%);13813
TEK680 Circular economy 2019/2020 LP1-LP1;17 (47,22%);15718
TEK680 Circular economy 2020/2021 LP1-LP1;13 (33,33%);17509
TEK680 Circular economy 2021/2022 LP1-LP1;24 (36,92%);20080
TEK680 Circular economy 2022/2023 LP1-LP1;29 (34,94%);22356
TEK700 Praktiskt ledar- och entreprenörskap 2019/2020 LP2-LP2;18 (38,30%);15780
TIF030 Modern imaging, spectroscopy and diffraction techniques 2018/2019 LP1-LP1;17 (40,48%);13294
TIF050 Materials in medicine 2018/2019 LP2-LP2;22 (40,00%);13897
TIF050 Materials in medicine 2019/2020 LP2-LP2;13 (50,00%);16231
TIF050 Materials in medicine 2020/2021 LP2-LP2;5 (35,71%);18427
TIF050 Materials in medicine 2021/2022 LP2-LP2;16 (48,48%);20609
TIF110 Advanced analysis methods 2018/2019 LP3-LP3;8 (66,67%);14201
TME260 Fatigue and fracture 2018/2019 LP1-LP1;28 (40,00%);13406
TME260 Fatigue and fracture 2019/2020 LP1-LP1;21 (45,65%);15636
TME260 Fatigue and fracture 2020/2021 LP1-LP1;15 (40,54%);17789
TME260 Fatigue and fracture 2021/2022 LP1-LP1;22 (55,00%);20004
TME260 Fatigue and fracture 2022/2023 LP1-LP1;15 (50,00%);22404
TME265 Preparatory course in Matlab 2018/2019 LP1-LP1;14 (38,89%);13290
TME265 Preparatory course in Matlab 2019/2020 LP1-LP1;12 (36,36%);15590
TME265 Preparatory course in Matlab 2020/2021 LP1-LP1;4 (26,67%);17767
