name;ans_freq;report_id
TDA580 Gameplay design 2015/2016 LP4-LP4;26 (48,15%);7962
TDA580 Gameplay design 2017/2018 LP2-LP2;30 (42,25%);11450
TEK236 Social entrepreneurship 2013/2014 LP4-LP4;13 (37,14%);3318
TEK236 Social entrepreneurship 2014/2015 LP4-LP4;19 (34,55%);5620
TEK236 Social entrepreneurship 2015/2016 LP4-LP4;19 (22,89%);8056
TEK237 Social innovation and social entrepreneurship 2016/2017 LP4-LP4;27 (40,91%);10609
TEK237 Social innovation and social entrepreneurship 2017/2018 LP4-LP4;20 (33,33%);12739
TIN172 Artificial intelligence 2013/2014 LP4-LP4;37 (35,58%);3662
TIN172 Artificial intelligence 2014/2015 LP4-LP4;52 (55,91%);5497
TIN173 Artificial intelligence 2015/2016 LP4-LP4;40 (35,40%);7836
TIN174 Artificial intelligence 2016/2017 LP4-LP4;24 (22,86%);10077
TIN175 Introduction to Artificial intelligence 2017/2018 LP3-LP3;43 (43,88%);12331
CIU176 Prototyping in interaction design 2018/2019 LP1-LP1;43 (51,81%);12956
CIU176 Prototyping in interaction design 2019/2020 LP1-LP1;28 (32,94%);15422
CIU176 Prototyping in interaction design 2020/2021 LP1-LP1;40 (50,63%);17709
CIU176 Prototyping in interaction design 2021/2022 LP1-LP1;44 (50,00%);19900
CIU176 Prototyping in interaction design 2022/2023 LP1-LP1;35 (43,21%);22394
CIU180 Tangible interaction 2018/2019 LP3-LP3;16 (38,10%);14233
CIU180 Tangible interaction 2019/2020 LP3-LP3;14 (34,15%);16604
CIU180 Tangible interaction 2020/2021 LP3-LP3;18 (45,00%);19123
CIU180 Tangible interaction 2021/2022 LP3-LP3;14 (35,00%);21427
CIU187 Information visualization 2018/2019 LP3-LP3;21 (45,65%);14357
CIU187 Information visualization 2019/2020 LP3-LP3;19 (31,67%);16554
CIU187 Information visualization 2020/2021 LP3-LP3;23 (39,66%);18883
CIU187 Information visualization 2021/2022 LP3-LP3;21 (35,00%);21123
CIU196 Mobile computing - Design and implementation 2018/2019 LP1-LP1;27 (45,00%);13226
CIU196 Mobile computing - Design and implementation 2019/2020 LP1-LP1;24 (50,00%);15512
CIU196 Mobile computing - Design and implementation 2020/2021 LP1-LP1;21 (41,18%);17683
CIU265 Interaction design project 2018/2019 LP1-LP1;18 (33,33%);13400
CIU265 Interaction design project 2019/2020 LP1-LP1;26 (47,27%);15504
CIU265 Interaction design project 2020/2021 LP1-LP1;24 (39,34%);17843
CIU265 Interaction design project 2021/2022 LP1-LP1;20 (42,55%);19798
CIU265 Interaction design project 2022/2023 LP1-LP1;16 (30,77%);22576
CIU281 Emerging trends and critical topics in interaction design 2019/2020 LP2-LP2;14 (42,42%);16285
CIU281 Emerging trends and critical topics in interaction design 2020/2021 LP2-LP2;10 (32,26%);18341
CIU281 Emerging trends and critical topics in interaction design 2021/2022 LP2-LP2;14 (38,89%);20455
CLS055 Mobile computing: Design and implementation 2021/2022 LP1-LP1;17 (44,74%);20258
CLS055 Mobile computing: Design and implementation 2022/2023 LP1-LP1;13 (30,95%);22640
DAT157 Designing User Experiences 2018/2019 LP4-LP4;18 (32,73%);14923
DAT157 Designing User Experiences 2019/2020 LP4-LP4;18 (29,51%);17161
DAT157 Designing User Experiences 2020/2021 LP4-LP4;19 (38,00%);19200
DAT157 Designing User Experiences 2021/2022 LP4-LP4;16 (28,57%);21909
DAT166 Software product line engineering 2018/2019 LP2-LP2;7 (46,67%);13517
DAT205 Advanced computer graphics 2018/2019 LP3-LP4;6 (46,15%);15137
DAT205 Advanced computer graphics 2019/2020 LP4-LP4;7 (22,58%);17391
DAT205 Advanced computer graphics 2020/2021 LP4-LP4;13 (35,14%);19284
DAT205 Advanced computer graphics 2021/2022 LP4-LP4;6 (20,00%);21971
DAT220 Advanced software architecture 2018/2019 LP3-LP3;11 (42,31%);14241
DAT220 Advanced software architecture 2019/2020 LP3-LP3;17 (40,48%);16752
DAT220 Advanced software architecture 2020/2021 LP3-LP3;10 (27,78%);18735
DAT231 Advanced requirements engineering 2021/2022 LP1-LP1;32 (29,91%);19904
DAT231 Advanced requirements engineering 2022/2023 LP1-LP1;28 (31,11%);22466
DAT231 Requirements engineering 2018/2019 LP1-LP1;33 (42,86%);13182
DAT231 Requirements engineering 2019/2020 LP1-LP1;42 (46,15%);15526
DAT231 Requirements engineering 2020/2021 LP1-LP1;29 (29,59%);17713
DAT240 Model-driven engineering 2018/2019 LP3-LP3;6 (85,71%);14449
DAT240 Model-driven engineering 2019/2020 LP3-LP3;7 (43,75%);16808
DAT240 Software language engineering for domain-specific languages 2020/2021 LP3-LP3;6 (30,00%);19021
DAT240 Software language engineering for domain-specific languages 2021/2022 LP3-LP3;5 (23,81%);21081
DAT246 Empirical software engineering 2018/2019 LP2-LP2;27 (41,54%);13493
DAT246 Empirical software engineering 2019/2020 LP2-LP2;18 (21,95%);16003
DAT246 Empirical software engineering 2020/2021 LP2-LP2;23 (27,71%);18587
DAT246 Empirical software engineering 2021/2022 LP1-LP1;30 (30,61%);20084
DAT246 Empirical software engineering 2022/2023 LP1-LP1;27 (27,84%);22534
DAT262 Model-based testing 2018/2019 LP4-LP4;3 (42,86%);15175
DAT262 Model-based testing 2019/2020 LP4-LP4;18 (31,58%);17245
DAT262 Model-based testing 2020/2021 LP4-LP4;3 (8,11%);19202
DAT375 Game development project 2019/2020 LP1-LP1;3 (30,00%);15468
DAT375 Game development project 2020/2021 LP1-LP1;3 (60,00%);17819
DAT375 Game development project 2021/2022 LP1-LP1;7 (46,67%);20184
DAT380 Technology-driven experimental game design 2019/2020 LP2-LP2;12 (50,00%);16097
DAT380 Technology-driven experimental game design 2020/2021 LP2-LP2;6 (33,33%);18319
DAT380 Technology-driven experimental game design 2021/2022 LP2-LP2;7 (50,00%);20465
DAT385 Introduction to game research 2018/2019 LP1-LP1;16 (59,26%);13442
DAT385 Introduction to game research 2019/2020 LP1-LP1;8 (29,63%);15540
DAT385 Introduction to game research 2020/2021 LP1-LP1;14 (51,85%);17723
DAT385 Introduction to game research 2021/2022 LP1-LP1;18 (35,29%);19912
DAT385 Introduction to game research 2022/2023 LP1-LP1;9 (21,43%);22400
DAT485 Interactive storytelling and digital movie making 2021/2022 LP2-LP2;14 (45,16%);20973
DAT510 Design and construction of digital games 2021/2022 LP3-LP3;17 (22,67%);21509
EDA263 Computer security 2018/2019 LP3-LP3;45 (32,61%);14355
EDA263 Computer security 2019/2020 LP3-LP3;50 (30,49%);16552
EDA263 Computer security 2020/2021 LP3-LP3;39 (29,55%);19061
EDA263 Computer security 2021/2022 LP3-LP3;32 (26,02%);21165
EDA397 Agile development processes 2018/2019 LP4-LP4;5 (26,32%);14791
EDA397 Agile development processes 2019/2020 LP4-LP4;18 (27,69%);17003
EDA397 Agile development processes 2020/2021 LP4-LP4;23 (25,84%);19496
EDA397 Agile development processes 2021/2022 LP4-LP4;11 (16,67%);21889
TDA357 Databases 2018/2019 LP2-LP2;84 (34,01%);13617
TDA357 Databases 2019/2020 LP3-LP3;43 (29,86%);16524
TDA357 Databases 2020/2021 LP3-LP3;43 (24,02%);18897
TDA357 Databases 2021/2022 LP3-LP3;58 (33,92%);21151
TDA362 Computer graphics 2018/2019 LP2-LP2;58 (35,80%);13875
TDA362 Computer graphics 2019/2020 LP2-LP2;45 (39,13%);15867
TDA362 Computer graphics 2020/2021 LP2-LP2;42 (37,17%);18465
TDA362 Computer graphics 2021/2022 LP2-LP2;27 (27,27%);20657
TDA486 Human-centred design 2018/2019 LP4-LP4;7 (24,14%);15135
TDA486 Human-centred design 2019/2020 LP4-LP4;16 (34,04%);17319
TDA486 Human-centred design 2020/2021 LP4-LP4;11 (24,44%);19432
TDA487 Human-centred design and human factors 2021/2022 LP4-LP4;21 (35,00%);22149
TDA493 Graphical interfaces 2018/2019 LP2-LP2;26 (42,62%);13761
TDA493 Graphical interfaces 2019/2020 LP2-LP2;28 (35,00%);16161
TDA493 Graphical interfaces 2020/2021 LP2-LP2;32 (43,24%);18333
TDA493 Graphical interfaces 2021/2022 LP2-LP2;31 (38,27%);20481
TDA497 Interaction design methodology 2018/2019 LP1-LP1;42 (67,74%);12954
TDA497 Interaction design methodology 2019/2020 LP1-LP1;24 (30,00%);15420
TDA497 Interaction design methodology 2020/2021 LP1-LP1;36 (50,70%);17607
TDA498 Interaction design methodology 2021/2022 LP1-LP1;46 (54,12%);20248
TDA498 Interaction design methodology 2022/2023 LP1-LP1;33 (47,83%);22462
TDA572 Game engine architecture 2018/2019 LP3-LP3;7 (31,82%);14297
TDA572 Game engine architecture 2019/2020 LP3-LP3;14 (48,28%);16758
TDA572 Game engine architecture 2020/2021 LP3-LP3;10 (52,63%);18919
TDA572 Game engine architecture 2021/2022 LP3-LP3;8 (33,33%);21191
TDA580 Gameplay design 2018/2019 LP2-LP2;34 (38,64%);13627
TDA580 Gameplay design 2019/2020 LP2-LP2;25 (31,65%);15883
TDA580 Gameplay design 2020/2021 LP2-LP2;28 (41,18%);18173
TDA580 Gameplay design 2021/2022 LP2-LP2;28 (34,57%);20873
TEK237 Social innovation and social entrepreneurship 2018/2019 LP4-LP4;29 (34,12%);14907
TEK237 Social innovation and social entrepreneurship 2019/2020 LP4-LP4;28 (40,58%);17089
TEK237 Social innovation and social entrepreneurship 2020/2021 LP4-LP4;12 (27,27%);19452
TEK237 Social innovation and social entrepreneurship 2021/2022 LP4-LP4;9 (18,75%);21805
TIN175 Introduction to Artificial intelligence 2018/2019 LP3-LP3;51 (49,51%);14527
