name;ans_freq;report_id
MPR271 Simulation of production systems 2013/2014 LP2-LP2;29 (44,62%);2968
MPR271 Simulation of production systems 2014/2015 LP2-LP2;35 (62,50%);4629
MPR271 Simulation of production systems 2015/2016 LP2-LP2;23 (46,94%);6802
MPR271 Simulation of production systems 2016/2017 LP2-LP2;31 (45,59%);9229
MPR271 Simulation of production systems 2017/2018 LP2-LP2;23 (34,85%);11622
MTT046 Metal processing: Casting, forming & joining 2013/2014 LP4-LP4;8 (47,06%);3198
MTT046 Metal processing: casting, forming & joining 2014/2015 LP4-LP4;14 (56,00%);5576
MTT046 Metal processing: casting, forming & joining 2015/2016 LP4-LP4;13 (40,63%);8006
MTT047 Metal forming and joining 2016/2017 LP4-LP4;10 (43,48%);10599
MTT047 Metal forming and joining 2017/2018 LP4-LP4;15 (42,86%);12731
MTT090 Polymer processing and properties 2013/2014 LP1-LP1;19 (54,29%);2028
MTT090 Polymer processing and properties 2014/2015 LP1-LP1;22 (75,86%);4081
MTT090 Polymer processing and properties 2015/2016 LP1-LP1;23 (62,16%);6093
MTT090 Polymer processing and properties 2016/2017 LP1-LP1;16 (50,00%);8517
MTT090 Polymer processing and properties 2017/2018 LP1-LP1;32 (58,18%);11061
MTT096 Production management 2013/2014 LP2-LP2;22 (39,29%);3010
MTT096 Production management 2014/2015 LP2-LP2;28 (52,83%);4811
MTT096 Production management 2015/2016 LP2-LP2;34 (45,95%);6968
MTT096 Production management 2016/2017 LP2-LP2;32 (42,11%);9345
MTT096 Production management 2017/2018 LP2-LP2;33 (50,00%);11372
MTT106 Metal cutting 2016/2017 LP2-LP2;5 (45,45%);9251
MTT107 Metal cutting 2017/2018 LP2-LP2;5 (38,46%);11774
MTT120 Additive manufacturing 2016/2017 LP3-LP3;26 (63,41%);10039
MTT120 Additive manufacturing 2017/2018 LP3-LP3;41 (46,07%);12059
PPU080 Advanced computer aided design 2015/2016 LP1-LP1;46 (57,50%);6103
PPU080 Advanced computer aided design 2016/2017 LP1-LP1;39 (44,83%);8529
PPU080 Advanced computer aided design 2017/2018 LP1-LP1;52 (50,98%);11073
PPU110 Product lifecycle management (PLM) 2013/2014 LP1-LP1;14 (43,75%);2176
PPU110 Product lifecycle management (PLM) 2014/2015 LP1-LP1;16 (41,03%);3883
PPU110 Product lifecycle management (PLM) 2015/2016 LP1-LP1;13 (40,63%);6477
PPU110 Product lifecycle management (PLM) 2016/2017 LP1-LP1;16 (76,19%);8485
PPU110 Product lifecycle management (PLM) 2017/2018 LP1-LP1;17 (54,84%);11041
PPU160 Production systems 2013/2014 LP1-LP1;24 (46,15%);2032
PPU160 Production systems 2014/2015 LP1-LP1;27 (49,09%);4085
PPU160 Production systems 2015/2016 LP1-LP1;33 (55,00%);6527
PPU160 Production systems 2016/2017 LP1-LP1;31 (43,06%);8759
PPU160 Production systems 2017/2018 LP1-LP1;42 (60,00%);10777
PPU165 Virtual process planning 2013/2014 LP3-LP3;19 (59,38%);1503
PPU165 Virtual process planning 2014/2015 LP3-LP3;9 (33,33%);5301
PPU170 Production project course - development 2013/2014 LP1-LP1;6 (28,57%);2246
PPU171 Industry project 2014/2015 LP2-LP2;7 (41,18%);4921
PPU171 Industry project 2015/2016 LP2-LP2;14 (58,33%);7046
PPU171 Industry project 2016/2017 LP2-LP2;14 (43,75%);8997
PPU171 Industry project 2017/2018 LP2-LP2;14 (36,84%);11652
PPU215 Research methodology in production projects 2014/2015 LP4-LP4;10 (27,78%);6018
PPU215 Research methodology in production projects 2015/2016 LP4-LP4;22 (52,38%);8166
PPU215 Research methodology in production projects 2016/2017 LP4-LP4;23 (37,70%);10313
PPU215 Research methodology in production projects 2017/2018 LP4-LP4;27 (40,91%);12599
PPU230 Production and product service systems 2015/2016 LP3-LP3;14 (40,00%);7762
PPU230 Production and product service systems 2016/2017 LP3-LP3;16 (36,36%);9945
PPU231 Production and product service systems 2017/2018 LP3-LP3;21 (34,43%);12309
SSY165 Discrete event systems 2013/2014 LP1-LP1;38 (48,72%);2038
SSY165 Discrete event systems 2014/2015 LP1-LP1;64 (52,03%);3761
SSY165 Discrete event systems 2015/2016 LP1-LP1;56 (52,83%);6271
SSY165 Discrete event systems 2016/2017 LP1-LP1;62 (45,26%);8681
SSY165 Discrete event systems 2017/2018 LP1-LP1;75 (49,02%);10825
SSY290 Design of flexible and modular automation systems 2013/2014 LP2-LP2;7 (50,00%);2472
SSY291 Design and scheduling of automated production systems 2014/2015 LP2-LP2;4 (21,05%);4923
SSY292 Design and scheduling of automated production systems 2015/2016 LP2-LP2;4 (36,36%);7272
SSY292 Design and scheduling of automated production systems 2016/2017 LP2-LP2;13 (46,43%);9145
SSY292 Design and scheduling of automated production systems 2017/2018 LP2-LP2;16 (51,61%);11222
TEK195 Manufacturing strategy 2013/2014 LP2-LP2;13 (32,50%);3074
TEK195 Manufacturing strategy 2013/2014 LP4-LP4;17 (53,13%);3142
TEK195 Manufacturing strategy 2014/2015 LP4-LP4;8 (30,77%);5874
TEK195 Manufacturing strategy 2015/2016 LP4-LP4;16 (44,44%);7834
TEK195 Manufacturing strategy 2016/2017 LP4-LP4;15 (44,12%);10115
TEK195 Manufacturing strategy 2017/2018 LP4-LP4;30 (57,69%);12397
TEK230 Lean production 2014/2015 LP1-LP1;29 (46,03%);4163
TEK230 Lean production 2015/2016 LP1-LP1;27 (39,13%);6365
TEK230 Lean production 2016/2017 LP1-LP1;65 (79,27%);8372
TEK231 Lean management 2017/2018 LP1-LP1;53 (69,74%);10639
TEK240 Production logistics 2013/2014 LP2-LP2;9 (18,37%);2612
TEK240 Production logistics 2014/2015 LP2-LP2;13 (31,71%);4319
TEK240 Production logistics 2015/2016 LP2-LP2;18 (40,00%);6840
TEK240 Production logistics 2016/2017 LP2-LP2;19 (25,33%);9161
TEK240 Production logistics 2017/2018 LP2-LP2;27 (45,76%);11238
TEK430 Change Management & Improvement Processes 2013/2014 LP1-LP1;11 (17,74%);1956
TEK430 Change Management & Improvement Processes 2014/2015 LP1-LP1;54 (73,97%);3683
TEK430 Change Management & Improvement Processes 2015/2016 LP1-LP1;71 (94,67%);6615
TEK430 Change management and improvement processes 2016/2017 LP1-LP1;68 (88,31%);8374
TEK430 Change management and improvement processes 2017/2018 LP1-LP1;61 (78,21%);10635
TEK475 Praktiskt ledarskap inom innovation 2013/2014 LP1-LP1;8 (19,51%);2402
TEK475 Praktiskt ledarskap inom innovation 2014/2015 LP1-LP2;11 (32,35%);4793
TME265 Preparatory course in Matlab 2014/2015 LP1-LP1;11 (25,58%);4131
TME265 Preparatory course in Matlab 2015/2016 LP1-LP1;30 (40,00%);6335
TME265 Preparatory course in Matlab 2016/2017 LP1-LP1;28 (51,85%);8729
TME265 Preparatory course in Matlab 2017/2018 LP1-LP1;9 (24,32%);10967
TME265 Prepatory course in Matlab 2013/2014 LP1-LP1;12 (46,15%);2384
EEN025 Constraint programming and applied optimization 2021/2022 LP1-LP1;5 (17,86%);19944
EEN025 Constraint programming and applied optimization 2022/2023 LP1-LP1;13 (41,94%);22510
IEK312 Quality management 2018/2019 LP1-LP1;22 (33,85%);13212
IEK312 Quality management 2018/2019 LP3-LP3;21 (38,18%);14365
IEK313 Quality management 2019/2020 LP1-LP1;28 (32,94%);15736
IEK313 Quality management 2019/2020 LP3-LP3;22 (42,31%);16882
IEK313 Quality management 2020/2021 LP1-LP1;15 (30,00%);17517
IEK313 Quality management 2020/2021 LP3-LP3;19 (29,69%);18759
IEK313 Quality management 2021/2022 LP1-LP1;18 (25,35%);20102
IEK313 Quality management 2021/2022 LP3-LP3;23 (33,82%);21353
IEK313 Quality management 2022/2023 LP1-LP1;12 (22,64%);22448
IMS055 Non-Destructive Testing (NDT) in quality assessment and process control 2019/2020 LP2-LP2;3 (60,00%);16387
IMS065 Data science in product realization 2020/2021 LP2-LP2;16 (42,11%);18703
IMS065 Data science in product realization 2021/2022 LP2-LP2;19 (40,43%);20539
MMK082 Materials characterisation and failure analysis 2018/2019 LP2-LP2;6 (20,69%);13829
MMK082 Materials characterisation and failure analysis 2019/2020 LP2-LP2;12 (32,43%);15833
MMK082 Materials characterisation and failure analysis 2020/2021 LP2-LP2;12 (37,50%);18129
MMK082 Materials characterisation and failure analysis 2021/2022 LP2-LP2;9 (23,68%);20819
MPP027 Production ergonomics & work design 2018/2019 LP3-LP3;16 (26,23%);14363
MPP027 Production ergonomics & work design 2019/2020 LP3-LP3;18 (32,73%);16556
MPP027 Production ergonomics & work design 2020/2021 LP4-LP4;12 (26,67%);19570
MPP027 Production ergonomics & work design 2021/2022 LP4-LP4;5 (11,11%);21777
MPR034 Manufacturing processes 2018/2019 LP1-LP1;33 (39,76%);13132
MPR034 Manufacturing processes 2019/2020 LP1-LP1;21 (36,21%);15338
MPR034 Manufacturing processes 2020/2021 LP1-LP1;26 (38,81%);17647
MPR034 Manufacturing processes 2021/2022 LP1-LP1;27 (35,53%);19810
MPR034 Manufacturing processes 2022/2023 LP1-LP1;25 (33,78%);22614
MPR213 Robotics and manufacturing automation 2018/2019 LP4-LP4;16 (32,00%);15027
MPR213 Robotics and manufacturing automation 2019/2020 LP4-LP4;15 (46,88%);17339
MPR213 Robotics and manufacturing automation 2020/2021 LP4-LP4;12 (28,57%);19466
MPR213 Robotics and manufacturing automation 2021/2022 LP4-LP4;8 (26,67%);21851
MPR271 Simulation of production systems 2018/2019 LP2-LP2;23 (31,08%);13957
MPR271 Simulation of production systems 2019/2020 LP2-LP2;26 (40,00%);16075
MPR271 Simulation of production systems 2020/2021 LP2-LP2;17 (38,64%);18551
MPR271 Simulation of production systems 2021/2022 LP2-LP2;15 (29,41%);20381
MTT047 Metal forming and joining 2018/2019 LP4-LP4;5 (35,71%);14899
MTT047 Metal forming and joining 2019/2020 LP4-LP4;11 (47,83%);17087
MTT047 Metal forming and joining 2020/2021 LP4-LP4;7 (38,89%);19568
MTT047 Metal forming and joining 2021/2022 LP4-LP4;7 (31,82%);21775
MTT090 Polymer processing and properties 2018/2019 LP1-LP1;15 (50,00%);13222
MTT090 Polymer processing and properties 2019/2020 LP1-LP1;19 (63,33%);15276
MTT090 Polymer processing and properties 2020/2021 LP1-LP1;13 (54,17%);17865
MTT090 Polymer processing and properties 2021/2022 LP1-LP1;23 (51,11%);19834
MTT096 Production management 2018/2019 LP2-LP2;16 (25,81%);13603
MTT096 Production management 2019/2020 LP2-LP2;27 (47,37%);15853
MTT096 Production management 2020/2021 LP2-LP2;20 (33,90%);18159
MTT096 Production management 2021/2022 LP2-LP2;19 (32,76%);20861
MTT107 Metal cutting 2018/2019 LP2-LP2;6 (54,55%);13981
MTT107 Metal cutting 2019/2020 LP2-LP2;5 (62,50%);16297
MTT107 Metal cutting 2020/2021 LP2-LP2;6 (46,15%);18237
MTT120 Additive manufacturing 2018/2019 LP3-LP3;29 (39,19%);14287
MTT120 Additive manufacturing 2019/2020 LP3-LP3;33 (42,31%);16516
MTT120 Additive manufacturing 2020/2021 LP3-LP3;25 (32,47%);18823
MTT120 Additive manufacturing 2021/2022 LP3-LP3;28 (39,44%);21471
PPU080 Advanced computer aided design 2018/2019 LP1-LP1;37 (44,58%);13234
PPU080 Advanced computer aided design 2019/2020 LP1-LP1;31 (40,26%);15282
PPU080 Advanced computer aided design 2020/2021 LP1-LP1;28 (39,44%);17561
PPU080 Advanced computer aided design 2021/2022 LP1-LP1;38 (40,43%);20164
PPU080 Advanced computer aided design 2022/2023 LP1-LP1;32 (37,21%);22666
PPU110 Product lifecycle management (PLM) 2018/2019 LP1-LP1;36 (58,06%);13198
PPU110 Product lifecycle management (PLM) 2019/2020 LP1-LP1;19 (39,58%);15266
PPU111 Product lifecycle management (PLM) 2020/2021 LP1-LP1;24 (48,00%);17987
PPU111 Product lifecycle management (PLM) 2021/2022 LP1-LP1;11 (29,73%);19932
PPU111 Product lifecycle management (PLM) 2022/2023 LP1-LP1;12 (25,00%);22426
PPU160 Production systems 2018/2019 LP1-LP1;33 (45,83%);13024
PPU160 Production systems 2019/2020 LP1-LP1;19 (32,76%);15514
PPU161 Production systems 2020/2021 LP1-LP1;19 (33,93%);17999
PPU161 Production systems 2021/2022 LP1-LP1;18 (33,96%);19974
PPU161 Production systems 2022/2023 LP1-LP1;24 (40,00%);22456
PPU171 Industry project 2018/2019 LP2-LP2;14 (35,00%);13953
PPU171 Industry project 2019/2020 LP2-LP2;6 (17,14%);16271
PPU171 Industry project 2020/2021 LP2-LP2;10 (35,71%);18441
PPU215 Research methodology in production projects 2018/2019 LP4-LP4;25 (36,76%);14819
PPU215 Research methodology in production projects 2019/2020 LP4-LP4;24 (35,82%);17233
PPU215 Research methodology in production projects 2020/2021 LP3-LP3;17 (27,87%);18869
PPU215 Research skills for engineering projects 2021/2022 LP3-LP3;26 (33,77%);21109
PPU231 Production and product service systems 2018/2019 LP3-LP3;14 (26,42%);14511
PPU231 Production and product service systems 2019/2020 LP3-LP3;10 (27,03%);16682
PPU231 Production and product service systems 2020/2021 LP3-LP3;14 (29,79%);19081
PPU231 Production and product service systems 2021/2022 LP3-LP3;11 (17,19%);21329
SSY165 Discrete event systems 2018/2019 LP1-LP1;51 (37,50%);13034
SSY165 Discrete event systems 2019/2020 LP1-LP1;49 (36,03%);15302
SSY165 Discrete event systems 2020/2021 LP1-LP1;49 (35,00%);17543
SSY165 Discrete event systems 2021/2022 LP1-LP1;34 (26,98%);20138
SSY165 Discrete event systems 2022/2023 LP1-LP1;32 (29,91%);22524
SSY292 Design and scheduling of automated production systems 2018/2019 LP2-LP2;5 (20,83%);14075
TEK195 Manufacturing strategy 2018/2019 LP4-LP4;23 (43,40%);14684
TEK195 Manufacturing strategy 2019/2020 LP4-LP4;8 (21,05%);17105
TEK195 Manufacturing strategy 2020/2021 LP4-LP4;12 (31,58%);19574
TEK195 Manufacturing strategy 2021/2022 LP4-LP4;3 (8,57%);21941
TEK231 Lean management 2018/2019 LP1-LP1;63 (79,75%);12946
TEK231 Lean management 2019/2020 LP1-LP1;33 (48,53%);15580
TEK231 Lean management 2020/2021 LP1-LP1;33 (55,00%);17733
TEK231 Lean management 2021/2022 LP1-LP1;40 (57,97%);19740
TEK231 Lean management 2022/2023 LP1-LP1;29 (40,85%);22200
TEK240 Production logistics 2018/2019 LP2-LP2;31 (41,33%);13501
TEK240 Production logistics 2019/2020 LP2-LP2;15 (23,08%);16201
TEK240 Production logistics 2020/2021 LP2-LP2;16 (30,77%);18399
TEK240 Production logistics 2021/2022 LP2-LP2;16 (32,65%);20559
TEK430 Change management and improvement processes 2018/2019 LP1-LP1;63 (88,73%);13460
TEK430 Change management and improvement processes 2019/2020 LP1-LP1;29 (46,03%);15560
TEK431 Change management and improvement processes 2020/2021 LP1-LP1;19 (31,15%);17961
TEK431 Change management and improvement processes 2021/2022 LP1-LP1;23 (37,10%);19970
TEK431 Change management and improvement processes 2022/2023 LP1-LP1;7 (19,44%);22452
TEK680 Circular economy 2019/2020 LP1-LP1;17 (47,22%);15718
TEK680 Circular economy 2020/2021 LP1-LP1;13 (33,33%);17509
TEK680 Circular economy 2021/2022 LP1-LP1;24 (36,92%);20080
TEK680 Circular economy 2022/2023 LP1-LP1;29 (34,94%);22356
TME265 Preparatory course in Matlab 2018/2019 LP1-LP1;14 (38,89%);13290
TME265 Preparatory course in Matlab 2019/2020 LP1-LP1;12 (36,36%);15590
TME265 Preparatory course in Matlab 2020/2021 LP1-LP1;4 (26,67%);17767
